parent.pop,elevation.group,elev_m,Lat,Long,timeframe,year,cwd,pck,ppt,tmn,tmx,ann_tmean,mean_diurnal_range,temp_seasonality,temp_ann_range,ann_ppt,ppt_seasonality,tmean_wettest_month,tmean_driest_month,ppt_warmest_month,ppt_coldest_month,Season
WL1,mid,1613.837245,38.78608,-120.2143,recent,2016,60.53,69.76750000000001,109.28,4.732499999999999,17.254166666666666,10.993333333333334,12.521666666666667,6.907627975102903,32.14,1311.36,110.16875671698607,6.15,20.625,0.32,273.81,Water Year
WL1,mid,1613.837245,38.78608,-120.2143,recent,2017,57.6925,235.47165833333332,204.02749166666666,4.795833333333333,16.505,10.650416666666667,11.709166666666667,7.157550196163912,32.28,2448.3298999999993,115.14040041695235,1.2449999999999999,21.915,0.35,721.53,Water Year
WL1,mid,1613.837245,38.78608,-120.2143,recent,2018,60.80166666666667,8.270833333333332,90.83416666666668,5.2025,17.975833333333334,11.589166666666667,12.773333333333333,6.754101391455461,32.18,1090.01,145.40875636984126,3.28,18.668333333333333,1.69,410.7,Water Year
WL1,mid,1613.837245,38.78608,-120.2143,recent,2019,55.685833333333335,118.21081666666667,139.935,4.325833333333334,16.153333333333332,10.239583333333334,11.8275,6.897525728421927,33.33,1679.22,112.40117387245984,-1.1,20,0,535.77,Water Year
WL1,mid,1613.837245,38.78608,-120.2143,recent,2020,60.920833333333334,11.58,69.62666666666667,5.391666666666667,17.638333333333335,11.514999999999999,12.246666666666666,6.9843122912580435,30.87,835.52,128.28572775373223,3.41,20.215,2.01,258.21,Water Year
WL1,mid,1613.837245,38.78608,-120.2143,recent,2021,65.885,3.059166666666667,51.56333333333333,5.929166666666666,18.549166666666665,12.239166666666666,12.62,7.585845321546191,32.01,618.76,115.04451915077394,4.16,19.345,0.03,99.52,Water Year
WL1,mid,1613.837245,38.78608,-120.2143,recent,2022,56.675000000000004,35.947500000000005,104.78999999999999,5.9,17.07,11.485,11.17,6.761350053462292,29.45,1257.4799999999998,144.7597862533111,3.135,21.39,5.35,467.99,Water Year
WL1,mid,1613.837245,38.78608,-120.2143,recent,2023,50.94083333333333,383.0608083333333,195.52164166666665,4.331666666666667,14.98,9.655833333333334,10.648333333333333,7.755578002413176,32.41,2346.2597,123.0904919699733,2.2,22.225,0.01,544.7199,Water Year
WL1,mid,1613.837245,38.78608,-120.2143,recent,2024,60.564166666666665,44.605000000000004,95.16583333333334,5.833333333333333,16.509999999999998,11.171666666666667,10.676666666666666,7.481468418497113,31.74,1141.9899999999998,110.6546517830526,3.1399999999999997,18.625,2.7,220.55,Water Year
WL1,mid,1613.837245,38.78608,-120.2143,recent,2025,60.074999554951965,21.321666717529332,104.11416733026509,5.712499948342646,16.594166727066042,11.153333337704344,10.881666778723396,6.886983892800734,28.08000004291534,1249.3700079631813,123.5971758362864,3.7349999547004673,19.44499969482425,4.34000015258789,399.200012207031,Water Year
WL2,high,2020.115818,38.8263,-120.25242,historic,1965,47.55166666666667,420.28580833333336,146.14249166666667,0.3566666666666669,12.956666666666667,6.656666666666667,12.6,6.091368085374184,29.37,1753.7099,133.73000744945088,0.08499999999999996,16.15,11.63,703.7499,Water Year
WL2,high,2020.115818,38.8263,-120.25242,historic,1966,54.8625,111.68916666666667,70.61,0.6299999999999998,14.686666666666667,7.658333333333333,14.056666666666667,7.229588298768953,35.25,847.3199999999999,119.4037885964189,3.16,16.075,2.9,99.03,Water Year
WL2,high,2020.115818,38.8263,-120.25242,historic,1967,48.715833333333336,234.63165,143.20916666666665,0.6816666666666665,13.416666666666666,7.0491666666666655,12.735,6.995226889988934,32.85,1718.51,98.46379821787266,0.9449999999999998,10.05,24.97,315.57,Water Year
WL2,high,2020.115818,38.8263,-120.25242,historic,1968,51.17,97.9475,76.5925,1.1900000000000006,14.025833333333333,7.607916666666667,12.835833333333333,6.288416283617092,32.120000000000005,919.11,88.46299532549867,-0.04499999999999993,17.895,1.32,149.54,Water Year
WL2,high,2020.115818,38.8263,-120.25242,historic,1969,48.51833333333333,414.8232916666667,147.17000000000002,0.6950000000000002,12.958333333333334,6.826666666666666,12.263333333333334,7.255177879322192,32.67,1766.0400000000002,128.3137079295605,-0.0950000000000002,16.825,5.52,323.11,Water Year
